contig	pos	pvalue	adjust
90	57818	3.63189441343843e-14	4.40601454819076e-08
91	108309	1.9994845030989e-10	0.000242566462751191
91	113335	1.67246225237877e-17	2.02893921916204e-11
91	121108	1.37621577493489e-12	1.66954928628338e-06
91	121620	1.37621577493489e-12	1.66954928628338e-06
91	121806	1.37621577493489e-12	1.66954928628338e-06
91	16809	3.09621501663009e-18	3.75615776634971e-12
91	171018	3.99773914863898e-08	0.0484983725947564
91	206578	1.58078889724269e-09	0.00191772614674548
91	210773	2.76117738630455e-16	3.34970854030844e-10
91	211248	1.87675664323001e-14	2.27677793795127e-08
91	213274	1.11150570894438e-24	1.34841759327733e-18
91	213616	4.00561216855515e-17	4.85938837422184e-11
91	214738	4.43306765195134e-18	5.37795385662651e-12
91	214827	5.37107599002645e-09	0.00651589398192064
91	215193	4.94474339097247e-09	0.00599869072104129
91	215325	9.66954685178575e-19	1.17305624155096e-12
91	256708	1.79579777113463e-08	0.0217856308706312
91	31646	1.04659495788503e-26	1.26967144018344e-20
91	45482	1.3680405437911e-18	1.65963154549746e-12
91	46457	3.54177775116323e-10	0.000429668996993492
91	47047	1.15718150885947e-26	1.40382896156533e-20
91	47820	3.4380540470196e-20	4.1708580768716e-14
91	48271	2.56408140378463e-17	3.11060253459431e-11
91	49862	9.79299456331129e-25	1.18803223895083e-18
91	52697	6.91254688720291e-10	0.000838592169347577
91	53500	8.20434778574989e-29	9.95306349454354e-23
91	53811	5.68683770544972e-11	6.8989587281778e-05
91	55811	5.20038175296678e-28	6.30881712170288e-22
91	56294	2.37870459719176e-17	2.88571358856019e-11
91	59632	5.20038175296678e-28	6.30881712170288e-22
91	60267	3.16992467698073e-25	3.84557827225578e-19
91	60296	4.61422212245812e-09	0.00559772049674946
91	61295	3.62621504423763e-13	4.39912464984166e-07
91	63151	1.00646530426255e-11	1.22098835153959e-05
91	67923	3.47493003485679e-09	0.00421559399713634
91	69261	1.593781597647e-10	0.000193348817627747
91	70122	4.06913236046489e-09	0.00493644757743618
91	72887	6.08303042930053e-35	7.37959795015379e-29
91	78707	6.81099298604048e-10	0.000826272208605007
91	86175	1.3383779462149e-09	0.00162364651356087
91	88708	2.79330897436253e-18	3.38868881570303e-12
91	88898	1.00572415397606e-23	1.22008922877529e-17
91	89865	1.00572415397606e-23	1.22008922877529e-17
91	90176	2.99917732242927e-15	3.63843697281846e-09
91	93558	3.78545475756115e-11	4.59230551186152e-05
91	94875	3.70192002913687e-18	4.49096577374724e-12
92	12300	1.65422132065188e-09	0.00200681032404223
98	56117	8.8651473854285e-10	0.00107547092248957
98	61118	8.18872427416508e-15	9.934109909582e-09
98	61717	5.82254038435817e-09	0.00706358575458219
98	67059	1.67685277060211e-16	2.0342655543921e-10
98	68275	2.03935457537912e-18	2.47403280634831e-12
98	68383	1.48597954881843e-15	1.80270865975134e-09
99	10052	1.18928403488207e-21	1.44277398049701e-15
99	1038	1.699617455761e-18	2.06188241836918e-12
99	105097	1.50067777018362e-14	1.82053973350941e-08
99	105149	1.50067777018362e-14	1.82053973350941e-08
99	105784	3.33421338328882e-13	4.04488429486992e-07
99	106615	3.58257487417102e-20	4.3461827957262e-14
99	106618	3.58257487417102e-20	4.3461827957262e-14
99	106619	3.58257487417102e-20	4.3461827957262e-14
99	106678	3.58257487417102e-20	4.3461827957262e-14
99	106825	3.58257487417102e-20	4.3461827957262e-14
99	107407	9.46511270634317e-14	1.14825541541367e-07
99	10813	1.18928403488207e-21	1.44277398049701e-15
99	108668	1.18928403488207e-21	1.44277398049701e-15
99	108799	3.98764325096938e-15	4.83758947169725e-09
99	108875	3.58257487417102e-20	4.3461827957262e-14
99	109101	3.58257487417102e-20	4.3461827957262e-14
99	109336	1.94721838318574e-18	2.36225824546986e-12
99	109883	1.79266492593314e-10	0.000217476249157116
99	110936	2.53234785952146e-08	0.0307210514403916
99	111495	3.26085397359392e-13	3.95588869379559e-07
99	111714	2.74312702385308e-09	0.00332781083335225
99	111755	6.28061003754466e-09	0.00761929066399712
99	111769	6.28061003754466e-09	0.00761929066399712
99	14218	1.18928403488207e-21	1.44277398049701e-15
99	14604	1.18928403488207e-21	1.44277398049701e-15
99	15357	1.18928403488207e-21	1.44277398049701e-15
99	15809	1.18928403488207e-21	1.44277398049701e-15
99	2363	1.699617455761e-18	2.06188241836918e-12
99	2446	1.699617455761e-18	2.06188241836918e-12
99	2521	1.699617455761e-18	2.06188241836918e-12
99	2614	1.699617455761e-18	2.06188241836918e-12
99	2660	1.699617455761e-18	2.06188241836918e-12
99	3071	1.29997942509335e-08	0.0157706353965488
99	34469	9.77569417433016e-28	1.18593345091178e-21
99	34974	3.05157135784385e-11	3.70199853491148e-05
99	3640	3.74319704328741e-09	0.0045410407770789
99	3848	3.74319704328741e-09	0.0045410407770789
99	40664	1.33308814146006e-11	1.61722921337156e-05
99	40998	1.51776599408802e-15	1.84127022689791e-09
99	43042	4.59349901805456e-20	5.5725803662578e-14
99	45345	4.73183920473386e-17	5.74040707202686e-11
99	45411	5.56632896673014e-14	6.75276415434384e-08
99	45456	1.70515901292845e-14	2.06860513073908e-08
99	45458	4.73183920473386e-17	5.74040707202686e-11
99	45723	8.17298151893857e-14	9.91501166479273e-08
99	4804	8.76567477080099e-09	0.0106340345198234
99	49043	2.18800086829537e-09	0.00265436231336819
99	49291	2.18800086829537e-09	0.00265436231336819
99	49425	2.18800086829537e-09	0.00265436231336819
99	7320	1.18928403488207e-21	1.44277398049701e-15
99	80437	8.45928724296118e-10	0.00102623420223621
99	8276	1.18928403488207e-21	1.44277398049701e-15
99	94367	2.93526508600443e-08	0.0356090216276084
99	94857	4.25829439111021e-09	0.00516592854910339
99	96045	2.41927332203085e-09	0.00293492933425511
99	9650	1.18928403488207e-21	1.44277398049701e-15
99	96846	1.21873741525658e-11	1.47850520163144e-05
99	96975	4.39461463022419e-11	5.33130476558332e-05
99	96981	4.39461463022419e-11	5.33130476558332e-05
99	97399	3.7093335025966e-12	4.49995939200755e-06
99	983	1.58206040690868e-10	0.000191926867233923
102	110437	1.49557261186423e-08	0.0181434643622004
102	124340	9.76757403935106e-17	1.18494836079685e-10
102	130562	1.63803536770242e-13	1.98717441615136e-07
102	130578	1.75213020417292e-12	2.12558799654136e-06
102	130598	1.63803536770242e-13	1.98717441615136e-07
102	35195	3.97805568362159e-08	0.0482595836230711
103	13910	1.58966047136176e-10	0.000192848865253016
103	26032	2.34950776492288e-09	0.00285029359747737
106	1072	1.51153818043059e-09	0.00183371498589847
106	1449	3.89503042478712e-08	0.0472523668467838
106	2417	5.36016819869559e-53	6.50266124940656e-47
106	4903	1.27983679328258e-40	1.55262760658679e-34
106	4982	5.36016819869559e-53	6.50266124940656e-47
106	5481	2.56213873465535e-08	0.0310824579525346
106	5653	5.36016819869559e-53	6.50266124940656e-47
106	5696	5.36016819869559e-53	6.50266124940656e-47
106	666	1.51153818043059e-09	0.00183371498589847
106	6863	5.36016819869559e-53	6.50266124940656e-47
106	712	1.51153818043059e-09	0.00183371498589847
106	7784	8.03822058137105e-58	9.75152710718738e-52
106	8074	9.40369499361672e-47	1.14080455630312e-40
106	8154	5.36016819869559e-53	6.50266124940656e-47
106	8241	3.36784705652493e-42	4.08568681738794e-36
106	8296	5.36016819869559e-53	6.50266124940656e-47
106	8675	5.36016819869559e-53	6.50266124940656e-47
106	8771	5.28371594475642e-43	6.40991357980153e-37
106	8856	4.30358261002451e-60	5.22086972543819e-54
106	9100	5.36016819869559e-53	6.50266124940656e-47
107	10090	1.51153818043059e-09	0.00183371498589847
107	10219	1.51153818043059e-09	0.00183371498589847
107	12356	4.33147066432573e-21	5.25470197907344e-15
107	12534	6.57445381212952e-14	7.97576576991586e-08
107	12535	6.57445381212952e-14	7.97576576991586e-08
107	1390	3.80401030223231e-12	4.61481607810162e-06
107	1590	3.80401030223231e-12	4.61481607810162e-06
107	1933	3.80401030223231e-12	4.61481607810162e-06
107	2307	3.80401030223231e-12	4.61481607810162e-06
107	358	4.4878992931604e-10	0.000544447258800107
107	369	4.4878992931604e-10	0.000544447258800107
107	3876	9.25461582524776e-09	0.0112271909153202
107	6565	1.51153818043059e-09	0.00183371498589847
107	680	4.33543377671203e-41	5.25950980904932e-35
107	691	7.4546629978669e-13	9.04358714254724e-07
107	6917	1.51153818043059e-09	0.00183371498589847
107	7377	1.51153818043059e-09	0.00183371498589847
107	7378	1.51153818043059e-09	0.00183371498589847
107	7535	2.06358773631775e-25	2.5034311443752e-19
107	7649	4.86378571235713e-09	0.00590047731801749
107	7657	4.86378571235713e-09	0.00590047731801749
107	7658	4.86378571235713e-09	0.00590047731801749
107	8115	1.51153818043059e-09	0.00183371498589847
107	8745	1.51153818043059e-09	0.00183371498589847
107	878	3.80401030223231e-12	4.61481607810162e-06
107	8879	1.51153818043059e-09	0.00183371498589847
107	9305	1.51153818043059e-09	0.00183371498589847
107	9703	1.51153818043059e-09	0.00183371498589847
107	9704	1.51153818043059e-09	0.00183371498589847
109	70656	4.39894432672385e-17	5.3365573152434e-11
110	347	8.96838915827462e-12	1.08799564654151e-05
110	441	3.43290217918125e-13	4.16460811416283e-07
110	510	3.89969605227687e-22	4.73089676733942e-16
110	52019	4.00601840859804e-09	0.00485988120229867
110	71696	2.29335628709588e-13	2.78217371290893e-07
112	7971	1.29307617522332e-09	0.00156868889659129
113	1479	1.48692970386713e-12	1.80386133559789e-06
113	182634	5.54630023450121e-09	0.00672846639798397
113	18984	3.77813708070218e-08	0.0458342810876844
113	19634	7.0476431209525e-09	0.00854981301396793
113	19653	1.58354651854968e-19	1.92107154124595e-13
113	19737	1.07178923735887e-28	1.30023575435573e-22
113	19908	2.02422455474861e-26	2.4556778974705e-20
113	20112	3.56828948595333e-09	0.00432885254843685
113	202168	4.66503636179691e-12	5.65936553713211e-06
113	203761	8.54295935777219e-10	0.00103638484300845
113	203833	1.74582687919801e-11	2.11794114936467e-05
113	208869	5.37226091183403e-09	0.0065173314638869
113	215624	3.43811684546891e-08	0.0417093426049639
113	237543	3.0282750671158e-09	0.00367373675629619
113	25423	5.73259871583446e-09	0.006954473469121
113	265581	4.47491571307405e-16	5.42872162273722e-10
113	52073	1.31598924771332e-16	1.59648577591718e-10
113	54112	3.27846405906495e-08	0.0397725228093435
113	66862	1.03819498210072e-11	1.25948105156058e-05
113	70678	1.91214751373523e-09	0.00231971219555033
113	70755	3.225167655823e-11	3.91259601582339e-05
113	71530	9.70424523755984e-09	0.0117726565887195
113	71654	8.47551892566995e-19	1.02820334070819e-12
113	90387	4.41471019413256e-09	0.00535568359846094
114	144832	5.37264234819464e-16	6.51779420150059e-10
114	147341	8.96038619848272e-15	1.08702477147583e-08
114	162795	7.12037780823207e-09	0.0086380507361677
114	164219	1.26649308430339e-20	1.53643975275724e-14
114	172710	1.50732881995886e-27	1.82860842128899e-21
114	173096	9.68568763849458e-10	0.00117501435302015
114	173915	7.49476234294424e-10	0.000909223346253109
114	174587	5.65664410645379e-12	6.86232951452389e-06
114	187820	6.09021443792396e-09	0.00738831319429526
114	190673	4.46404591456836e-09	0.00541553498102903
114	264916	7.17927609583285e-16	8.70950289927914e-10
114	268302	2.46328493713907e-08	0.0298832180506558
114	270296	2.01655764464931e-16	2.44637682381809e-10
114	271843	5.69734745481655e-13	6.91170857807342e-07
114	272082	1.26977356195385e-41	1.5404194478165e-35
114	278533	2.75943792299815e-10	0.000334759831909559
114	279977	1.60776163133463e-08	0.0195044798424545
114	282863	3.74646183982375e-08	0.0454500144867298
114	282869	3.74646183982375e-08	0.0454500144867298
114	295417	3.94750189998792e-10	0.000478889219246085
114	47962	1.16838007247371e-11	1.41741444302112e-05
114	55719	1.5435320224705e-11	1.87252815539998e-05
114	66512	2.74829949638076e-08	0.0333408579253684
114	71779	7.43983787104442e-15	9.02560211406818e-09
114	71860	4.90818719819097e-16	5.95434275854938e-10
114	72054	5.76037070042825e-18	6.98816491337103e-12
114	92364	1.63772312590761e-08	0.0198679562157919
114	94827	3.74864450129368e-10	0.000454764933352192
114	96879	4.88155843275896e-16	5.92203820490937e-10
117	102703	2.28720153412208e-09	0.00277470710511253
117	102987	6.73633069738647e-09	0.00817214590388091
117	116376	3.66764453196923e-12	4.44938462573581e-06
117	117813	3.73894708853246e-12	4.53588496571771e-06
117	117876	3.73894708853246e-12	4.53588496571771e-06
117	141198	5.93161873070561e-10	0.000719591360506186
117	143049	1.11658360340244e-08	0.0135457781554966
117	148705	2.0420621037072e-13	2.47731743080187e-07
117	164468	7.52145355638435e-09	0.00912461377465989
117	174643	4.78791859856272e-12	5.80843950825338e-06
117	174953	4.68461056209875e-10	0.000568311188035729
117	186021	2.30588650480525e-11	2.79737468387196e-05
117	188617	1.2308243450805e-10	0.000149316840011268
117	188721	1.2308243450805e-10	0.000149316840011268
117	188771	1.29524017759887e-09	0.00157131414525319
117	214539	3.86142633880943e-30	4.68447005579497e-24
117	214838	2.76462382259376e-10	0.000335388956726051
117	217437	2.39797573954651e-08	0.0290909227855215
117	247473	2.50926880702219e-08	0.0304410690689493
117	248784	4.42218564185508e-09	0.00536475240048828
117	349340	5.59812079356725e-10	0.000679133225011214
117	349443	2.14732544770406e-13	2.60501713025494e-07
117	362137	6.22652973681094e-12	7.55368341756351e-06
117	373507	3.43952580340864e-22	4.17264353077618e-16
117	373702	1.52836597031055e-15	1.85412953505239e-09
117	373839	1.28292163595273e-17	1.55636996804787e-11
117	373876	3.22502300945125e-24	3.91242053880074e-18
117	373993	3.38384373750752e-29	4.10509311093856e-23
117	374104	1.10252604711577e-13	1.33752396142826e-07
117	388035	1.22202047244958e-08	0.0148248802604984
117	399045	2.19088310033741e-09	0.00265785887875882
117	406833	3.66231088349536e-08	0.0444291413675798
117	406834	3.66231088349536e-08	0.0444291413675798
117	413706	9.66172242746904e-13	1.17210702542719e-06
117	413759	9.66172242746904e-13	1.17210702542719e-06
117	415108	7.28077845892442e-12	8.83263998355187e-06
117	419298	1.22793619724637e-12	1.48966465800845e-06
117	424504	1.92608891289059e-10	0.000233662513422866
117	426706	2.39675578996308e-10	0.000290761230281476
117	450977	2.01816794332228e-12	2.4483303496017e-06
117	451084	1.0263451602356e-08	0.0124510549941402
117	72288	2.78842493853109e-13	3.38276377205429e-07
117	76449	1.56902900709975e-11	1.90345969481802e-05
118	14126	1.07006208550922e-25	1.29814046872509e-19
118	24281	2.31163870627692e-09	0.00280435293832632
118	32322	1.94372646500128e-26	2.35802204238398e-20
118	48990	1.45451826180954e-10	0.000176454155672293
118	78482	4.48117188870622e-16	5.43631127092451e-10
118	88375	1.20843276908933e-09	0.00146600417165687
119	14713	1.48111740763028e-10	0.000179681017747964
119	14894	1.48111740763028e-10	0.000179681017747964
120	111560	1.00211514100126e-10	0.000121571097272997
120	112654	6.75725588941379e-10	0.000819753119596289
120	118040	2.49128996585301e-09	0.00302229596562475
120	132255	1.35227557081824e-09	0.0016405063473603
120	143890	3.67544562625204e-09	0.00445884848425953
120	185680	5.82205179986146e-10	0.000706299303074293
120	189328	1.53628852739005e-08	0.0186374074556061
120	193377	6.142983768811e-14	7.45233004421422e-08
120	211110	1.35132991678295e-11	1.63935913189565e-05
120	211124	1.32345072282999e-10	0.000160553762714759
120	83741	1.80466583420949e-10	0.000218932133344207
121	19191	4.46340266198776e-09	0.00541475462237714
121	19350	1.82210127168904e-09	0.0022104730472432
121	20891	2.67467619932961e-08	0.0324477005783573
121	26835	6.7171343150898e-19	8.14885790867962e-13
122	28887	7.15165863689973e-09	0.00867599891706173
122	41440	5.24720195982147e-11	6.36561682154761e-05
122	62445	1.23953144746678e-13	1.50373137783709e-07
122	63754	1.20192154877041e-13	1.45810511728307e-07
123	706	7.62483579957743e-09	0.00925003142607836
126	12332	2.92408317343152e-09	0.00354733688143258
126	12491	1.00487305028098e-09	0.00121905671658311
126	12561	1.00487305028098e-09	0.00121905671658311
128	86262	1.31296728849218e-09	0.00159281970119785
129	23833	5.9683793840988e-11	7.24050960792254e-05
129	40135	8.66929497125769e-12	1.05171118479064e-05
129	50344	4.92828623020046e-09	0.00597872579873654
129	52492	2.14285867859191e-09	0.00259959829164039
129	53100	1.34913323693037e-09	0.0016366942407159
129	55627	5.56971828737271e-12	6.75687589173477e-06
130	1318	1.26731008841929e-10	0.000153743089721542
130	1388	3.19233203454291e-09	0.00387276164604556
130	2211	3.9813017486172e-17	4.82989630982621e-11
130	2541	6.38865855246357e-15	7.75036917962842e-09
130	43205	1.01625322731255e-08	0.0123286252144809
132	127736	4.57787914190637e-18	5.553631191608e-12
132	127795	1.81945965576697e-26	2.20726838409543e-20
132	62456	1.92801663819512e-09	0.00233896374454322
133	100856	3.93898556933033e-08	0.0477856064850525
133	108180	5.27099454789807e-14	6.3944806808098e-08
133	63365	5.97419898004412e-11	7.24756962164562e-05
133	88686	3.24149508618321e-09	0.00393240355632773
134	18241	3.01727734902012e-10	0.000366039492957701
134	25704	3.87122940874474e-10	0.000469636260107164
134	39774	3.43424483851497e-09	0.00416623695462024
135	17626	1.07691614644297e-14	1.30645543847656e-08
135	21014	8.04915044513939e-13	9.76478661676863e-07
135	60317	7.94432134856173e-10	0.000963761372240092
135	60328	5.73989893028641e-10	0.000696332968778231
135	63123	3.66405147570662e-08	0.044450257274961
